name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
sync::Weak::<T, A>::as_ptr;false;true;true;false
<(E, F, G, H) as vec::is_zero::IsZero>::is_zero;false;false;false;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::KV>::consider_for_balancing;false;true;true;false
vec::Vec::<T, A>::reserve_exact;false;false;true;false
collections::btree::navigate::LazyLeafRange::<BorrowType, K, V>::none;false;false;false;false
alloc::exchange_malloc;true;true;false;false
<collections::btree::set_val::SetValZST as core::cmp::PartialOrd>::partial_cmp;false;false;false;false
boxed::iter::<impl core::async_iter::AsyncIterator for boxed::Box<S>>::size_hint;false;true;false;false
raw_vec::capacity_overflow;false;false;false;false
collections::btree::map::BTreeMap::<K, V, A>::extract_if_inner;false;false;true;false
collections::linked_list::CursorMut::<'a, T, A>::as_cursor;false;false;true;false
<bstr::ByteString as core::cmp::PartialOrd>::partial_cmp;false;false;true;false
ffi::c_str::NulError::into_vec;false;false;true;false
rc::Rc::<T, A>::new_uninit_in;false;true;false;false
collections::binary_heap::BinaryHeap::<T, A>::with_capacity_in;false;false;false;false
str::<impl str>::to_lowercase::map_uppercase_sigma;false;false;false;false
string::<impl core::cmp::PartialEq<borrow::Cow<'a, str>> for str>::ne;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::lower_bound;false;false;true;false
collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_kv;false;false;true;true
collections::btree::map::Cursor::<'a, K, V>::peek_next;false;false;true;false
boxed::thin::WithHeader::<H>::value;false;false;true;false
collections::binary_heap::BinaryHeap::<T, A>::peek;false;false;true;false
sync::Arc::<T, A>::inner;false;true;true;false
<sync::Arc<T, A> as core::convert::AsRef<T>>::as_ref;false;false;true;false
<collections::vec_deque::VecDeque<T> as collections::vec_deque::spec_from_iter::SpecFromIter<T, collections::vec_deque::into_iter::IntoIter<T>>>::spec_from_iter;false;false;true;false
sync::Arc::<T, A>::get_mut_unchecked;true;true;true;false
collections::linked_list::LinkedList::<T>::new;false;false;false;false
raw_vec::RawVec::<T, A>::with_capacity_in;false;false;false;false
<(C, D, E, F, G, H) as vec::is_zero::IsZero>::is_zero;false;false;false;false
<boxed::Box<T, A> as core::hash::Hasher>::write_u16;false;true;true;false
boxed::iter::<impl core::async_iter::AsyncIterator for boxed::Box<S>>::poll_next;false;true;true;false
vec::partial_eq::<impl core::cmp::PartialEq<vec::Vec<U, A>> for &mut [T]>::ne;false;false;true;false
<ffi::c_str::IntoStringError as core::cmp::Eq>::assert_receiver_is_total_eq;false;false;true;false
collections::btree::merge_iter::Peeked::B;false;false;false;false
"boxed::convert::<impl core::convert::From<[T; N]> for boxed::Box<[T]>>::from";false;false;false;false
collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Immut<'a>, K, V>::next_back_unchecked;true;true;true;false
borrow::Cow::<'_, B>::to_mut;false;false;true;false
collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>::push;false;true;true;false
collections::btree::map::BTreeMap::<K, V, A>::into_keys;false;false;true;false
slice::<impl [T]>::sort_by;false;false;true;false
string::String::into_boxed_str;false;true;true;false
<sync::Arc<T, A> as core::cmp::PartialOrd>::le;false;false;true;false
rc::RcInnerPtr::strong;false;false;false;false
raw_vec::RawVec::<T, A>::reserve;false;false;true;false
string::String::into_raw_parts;false;false;true;false
raw_vec::RawVecInner::<A>::try_reserve_exact;false;true;true;false
bstr::ByteString::as_bytes;false;false;true;false
alloc::handle_alloc_error::rt_error;false;true;false;false
collections::btree::node::Handle::<Node, Type>::idx;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::clear;false;false;true;false
collections::btree::map::CursorMutKey::<'a, K, V, A>::as_cursor;false;true;true;false
collections::vec_deque::VecDeque::<T, A>::front_mut;false;false;true;false
collections::TryReserveError::kind;false;false;false;false
collections::vec_deque::VecDeque::<T, A>::push_front;false;true;true;false
<sync::Arc<T, A> as core::hash::Hash>::hash;false;false;true;false
<vec::into_iter::IntoIter<T, A> as core::clone::Clone>::clone;false;false;true;false
<boxed::Box<T, A> as core::hash::Hasher>::write_i16;false;true;true;false
<collections::btree::map::CursorMutKey<'_, K, V, A> as core::fmt::Debug>::fmt;false;false;true;false
<string::IntoChars as core::clone::Clone>::clone;false;false;true;false
raw_vec::RawVec::<T, A>::reserve_exact;false;false;true;false
boxed::convert::<impl boxed::Box<(dyn core::any::Any + core::marker::Send + 'static), A>>::downcast;false;true;false;false
boxed::Box::<T>::from_raw;true;true;true;false
ffi::c_str::<impl core::clone::Clone for boxed::Box<core::ffi::CStr>>::clone;false;true;false;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::key_mut;false;true;true;false
<collections::binary_heap::IntoIter<T, A> as core::fmt::Debug>::fmt;false;false;true;false
rc::Weak::<T, A>::allocator;false;false;true;false
<vec::Vec<T, A> as core::ops::Index<I>>::index;false;false;true;false
<string::String::retain::SetLenOnDrop<'a> as core::ops::Drop>::drop;false;true;true;false
"vec::<impl core::convert::TryFrom<vec::Vec<T, A>> for [T; N]>::try_from";false;true;true;false
rc::Rc::<T>::from_inner;true;true;true;false
<ffi::c_str::FromVecWithNulError as core::fmt::Display>::fmt;false;false;true;false
<&'a vec::Vec<T, A> as core::iter::IntoIterator>::into_iter;false;false;true;false
rc::Rc::<T, A>::ptr_eq;false;false;true;false
<collections::btree::map::Iter<'a, K, V> as core::iter::DoubleEndedIterator>::next_back;false;true;true;false
boxed::Box::<T>::try_new;false;false;false;false
collections::btree::map::BTreeMap::<K, V, A>::iter;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::get;false;false;true;false
<collections::btree::set::Union<'a, T> as core::iter::Iterator>::min;false;false;true;false
<collections::linked_list::Cursor<'_, T, A> as core::fmt::Debug>::fmt;false;false;true;false
collections::btree::borrow::DormantMutRef::<'a, T>::reborrow;true;true;true;false
<vec::in_place_drop::InPlaceDstDataSrcBufDrop<Src, Dest> as core::ops::Drop>::drop;false;true;true;false
collections::vec_deque::VecDeque::<T, A>::shrink_to;false;true;true;false
raw_vec::RawVecInner::<A>::shrink;false;true;true;false
<collections::btree::set::BTreeSet<T, A> as core::cmp::Ord>::cmp;false;false;true;false
<string::String as core::cmp::PartialEq<borrow::Cow<'a, str>>>::eq;false;false;true;false
<collections::btree::map::Range<'a, K, V> as core::iter::Iterator>::last;false;false;true;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::insert;false;true;true;false
<collections::binary_heap::IntoIter<T, A> as core::clone::Clone>::clone;false;false;true;false
<string::String as core::convert::From<&mut str>>::from;false;false;true;false
collections::btree::map::BTreeMap::<K, V, A>::upper_bound;false;false;true;false
<collections::binary_heap::Iter<'a, T> as core::iter::DoubleEndedIterator>::next_back;false;false;true;false
collections::btree::node::LeftOrRight::Right;false;false;false;false
<vec::splice::Splice<'a, I, A> as core::fmt::Debug>::fmt;false;false;true;false
<vec::into_iter::IntoIter<T, A> as core::ops::Drop>::drop::DropGuard;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::extract_if;false;false;true;false
collections::btree::map::entry::Entry::Occupied;false;false;true;false
collections::binary_heap::Hole::<'a, T>::move_to;true;true;true;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, HandleType>::reborrow;false;false;true;false
collections::binary_heap::BinaryHeap::<T, A>::new_in;false;false;false;false
collections::btree::node::BalancingContext::<'a, K, V>::bulk_steal_right;false;true;true;false
<rc::Rc<B> as core::convert::From<borrow::Cow<'a, B>>>::from;false;false;true;false
collections::vec_deque::VecDeque::<T, A>::resize;false;false;true;false
<string::Drain<'_> as core::iter::Iterator>::next;false;false;true;false
collections::btree::dedup_sorted_iter::DedupSortedIter::<K, V, I>::new;false;false;false;false
<string::String as core::convert::AsRef<str>>::as_ref;false;false;true;false
collections::btree::node::BalancingContext::<'a, K, V>::right_child_len;false;false;true;false
<&'a collections::btree::map::BTreeMap<K, V, A> as core::iter::IntoIterator>::into_iter;false;false;true;false
collections::btree::map::BTreeMap::<K, collections::btree::set_val::SetValZST, A>::replace;false;false;true;false
boxed::convert::<impl core::convert::From<E> for boxed::Box<(dyn core::error::Error + core::marker::Send + core::marker::Sync + 'a)>>::from;false;false;false;false
collections::btree::navigate::LazyLeafHandle::Edge;false;false;true;false
<collections::vec_deque::iter_mut::IterMut<'a, T> as core::iter::Iterator>::try_fold;false;false;true;true
ffi::c_str::FromVecWithNulError::as_bytes;false;false;true;false
collections::btree::map::CursorMutKey::<'a, K, V, A>::insert_after_unchecked;true;true;true;false
collections::vec_deque::VecDeque::<T, A>::resize_with;false;false;true;false
string::String::shrink_to;false;false;true;false
<collections::TryReserveError as core::clone::Clone>::clone;false;false;false;false
<string::String as core::iter::Extend<&'a str>>::extend_one;false;false;true;false
<rc::Rc<T, A> as core::cmp::PartialOrd>::le;false;false;true;false
rc::Rc::<T, A>::from_ptr_in;true;true;true;false
rc::Rc::<T, A>::new_in;false;false;false;false
rc::Rc::<T, A>::get_mut_unchecked;true;true;true;false
collections::btree::navigate::full_range;false;false;true;false
<collections::binary_heap::BinaryHeap<T, A> as core::convert::From<vec::Vec<T, A>>>::from;false;false;true;false
<f64 as vec::is_zero::IsZero>::is_zero;false;false;true;false
<bstr::ByteString as core::borrow::Borrow<[u8]>>::borrow;false;false;true;false
<collections::linked_list::IterMut<'a, T> as core::iter::Iterator>::size_hint;false;false;true;false
rc::Rc::<T, A>::into_inner;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::get_or_insert;false;false;true;false
ffi::c_str::<impl core::convert::From<&mut core::ffi::CStr> for sync::Arc<core::ffi::CStr>>::from;false;false;true;false
<string::String as core::fmt::Debug>::fmt;false;false;true;false
boxed::Box::<T, A>::into_non_null_with_allocator;false;true;false;false
<ffi::c_str::CString as core::cmp::Eq>::assert_receiver_is_total_eq;false;false;false;false
string::String::into_bytes;false;false;true;false
vec::drain::Drain::<'a, T, A>::allocator;false;true;true;false
<i16 as vec::is_zero::IsZero>::is_zero;false;false;false;false
<ffi::c_str::FromBytesWithNulErrorKind as core::cmp::Eq>::assert_receiver_is_total_eq;false;false;false;false
vec::partial_eq::<impl core::cmp::PartialEq<vec::Vec<U, A>> for [T]>::ne;false;false;true;false
"<vec::Vec<T> as core::convert::From<[T; N]>>::from";false;false;false;false
collections::btree::fix::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>>::fix_right_border_of_plentiful;false;false;true;true
<vec::drain::Drain<'_, T, A> as core::ops::Drop>::drop::DropGuard;false;false;true;false
<collections::vec_deque::VecDeque<T> as core::iter::FromIterator<T>>::from_iter;false;false;false;false
task::raw_waker::wake_by_ref;true;true;true;false
collections::btree::set::Cursor::<'a, K>::peek_next;false;false;true;false
<collections::vec_deque::VecDeque<T, A> as core::ops::Drop>::drop;false;true;true;false
sync::Arc::<T, A>::allocate_for_ptr_in;true;true;true;false
<collections::btree::set::Range<'a, T> as core::iter::DoubleEndedIterator>::next_back;false;false;true;false
collections::btree::map::BTreeMap::<K, V, A>::bulk_build_from_sorted_iter;false;false;false;false
boxed::convert::<impl core::convert::From<T> for boxed::Box<T>>::from;false;false;false;false
rc::Rc::<[T]>::new_zeroed_slice;false;true;false;false
<collections::binary_heap::BinaryHeap<T, A> as core::iter::Extend<&'a T>>::extend_one;false;false;true;false
<core::option::Option<core::num::NonZero<usize>> as vec::is_zero::IsZero>::is_zero;false;false;true;false
sync::Weak::<T, A>::weak_count;false;false;true;false
rc::Rc::<T>::try_new_uninit;false;true;false;false
<string::FromUtf8Error as core::cmp::Eq>::assert_receiver_is_total_eq;false;false;true;false
vec::Vec::<T, A>::into_raw_parts_with_alloc;false;true;true;false
rc::Weak::<T, A>::strong_count;false;false;true;false
<boxed::thin::ThinBox<T> as core::ops::Deref>::deref;false;true;true;false
<collections::vec_deque::iter::Iter<'a, T> as core::iter::Iterator>::size_hint;false;false;true;false
collections::linked_list::CursorMut::<'a, T, A>::push_back;false;false;true;false
<collections::vec_deque::into_iter::IntoIter<T, A> as core::iter::ExactSizeIterator>::is_empty;false;false;true;false
boxed::Box;false;false;true;false
<collections::btree::map::IntoKeys<K, V, A> as core::iter::Iterator>::min;false;false;true;false
collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>::new;false;false;false;false
sync::Arc::<T, A>::weak_count;false;false;true;false
sync::Arc::<T>::from_ptr;true;true;true;false
<collections::btree::set::SymmetricDifference<'_, T> as core::clone::Clone>::clone;false;false;true;false
<collections::btree::set::Union<'a, T> as core::iter::Iterator>::size_hint;false;false;true;false
<collections::vec_deque::into_iter::IntoIter<T, A> as core::iter::Iterator>::count;false;false;true;false
collections::vec_deque::VecDeque::<T, A>::with_capacity_in;false;false;false;false
bstr::<impl core::cmp::PartialEq<&'a core::bstr::ByteStr> for borrow::Cow<'a, str>>::eq;false;false;true;false
collections::btree::map::entry::VacantEntry::<'a, K, V, A>::insert;false;false;true;false
<sync::Arc<T, A> as core::cmp::Ord>::cmp;false;false;true;false
collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_unchecked;true;false;true;false
alloc::__alloc_error_handler::__rdl_oom;true;true;false;false
<boxed::Box<T, A> as core::cmp::PartialEq>::eq;false;true;false;false
collections::btree::map::BTreeMap::<K, V, A>::remove_entry;false;false;true;false
<boxed::Box<T, A> as core::fmt::Display>::fmt;false;true;true;false
<collections::binary_heap::IntoIterSorted<T, A> as core::clone::Clone>::clone;false;false;true;false
collections::btree::map::BTreeMap::<K, V, A>::append;false;false;true;false
<borrow::Cow<'a, str> as core::ops::Add>::add;false;false;true;false
<bstr::ByteString as core::ops::Index<core::ops::Range<usize>>>::index;false;false;true;false
collections::btree::map::CursorMutKey::<'a, K, V, A>::remove_prev;false;true;true;false
<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::next;false;false;true;false
boxed::Box::<T, A>::allocator;false;false;false;false
<collections::btree::map::Iter<'a, K, V> as core::iter::Iterator>::min;false;false;true;false
<bstr::ByteString as core::ops::IndexMut<core::ops::RangeTo<usize>>>::index_mut;false;false;true;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, HandleType>::dormant;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::retain;false;false;true;true
<collections::vec_deque::iter_mut::IterMut<'a, T> as core::iter::DoubleEndedIterator>::advance_back_by;false;false;true;false
<core::option::Option<core::num::NonZero<i64>> as vec::is_zero::IsZero>::is_zero;false;false;true;false
collections::vec_deque::VecDeque::<T, A>::wrap_add;false;false;true;false
<collections::vec_deque::iter::Iter<'a, T> as core::iter::DoubleEndedIterator>::advance_back_by;false;false;true;false
collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::full_range;false;true;true;false
<&'b string::String as core::str::pattern::Pattern>::is_contained_in;false;false;true;false
ffi::c_str::CString::from_vec_with_nul_unchecked;true;true;true;false
string::String::insert_str;false;true;true;false
boxed::convert::<impl core::convert::From<string::String> for boxed::Box<(dyn core::error::Error + 'a)>>::from;false;false;true;false
collections::btree::node::marker::ValMut;false;false;true;false
vec::Vec::<T, A>::as_non_null;false;true;true;false
<f32 as vec::is_zero::IsZero>::is_zero;false;false;true;false
<collections::linked_list::LinkedList<T, A> as core::iter::Extend<&'a T>>::extend;false;false;true;false
<collections::vec_deque::iter_mut::IterMut<'a, T> as core::iter::Iterator>::next;false;false;true;false
collections::btree::set::BTreeSet::<T, A>::is_superset;false;false;true;false
vec::in_place_drop::InPlaceDrop::<T>::len;false;true;true;false
<collections::binary_heap::RebuildOnDrop<'_, T, A> as core::ops::Drop>::drop;false;false;true;false
<string::String as core::ops::AddAssign<&str>>::add_assign;false;false;true;false
<collections::linked_list::Iter<'_, T> as core::fmt::Debug>::fmt;false;false;true;false
collections::btree::set::Cursor::<'a, K>::prev;false;false;true;false
<rc::Rc<T, A> as rc::RcEqIdent<T, A>>::eq;false;false;true;false
rc::Rc::<T, A>::increment_strong_count_in;true;true;true;false
sync::Arc::<T>::allocate_for_layout;true;true;false;false
<collections::btree::set::ExtractIf<'_, T, F, A> as core::iter::Iterator>::size_hint;false;false;true;false
"<collections::vec_deque::VecDeque<T, A> as core::cmp::PartialEq<[U; N]>>::eq";false;false;true;false
collections::btree::fix::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>>::fix_left_border;false;false;true;false
<rc::UniqueRc<T, A> as core::cmp::PartialOrd>::gt;false;false;true;false
collections::btree::set::entry::OccupiedEntry::<'a, T, A>::remove;false;false;true;false
collections::linked_list::LinkedList::<T, A>::detach_all_nodes;false;true;true;false
<ffi::c_str::FromVecWithNulError as core::clone::Clone>::clone;false;false;true;false
collections::linked_list::LinkedList::<T, A>::iter;false;false;true;false
<collections::linked_list::ExtractIf<'_, T, F> as core::fmt::Debug>::fmt;false;false;true;false
<sync::Arc<T, A> as core::fmt::Pointer>::fmt;false;false;true;false
vec::Vec::<T, A>::remove;false;true;true;false
<boxed::Box<T, A> as core::borrow::Borrow<T>>::borrow;false;true;false;false
boxed::Box::<T, A>::try_new_uninit_in;false;true;false;false
string::<impl core::cmp::PartialEq<str> for borrow::Cow<'a, str>>::eq;false;false;true;false
<collections::btree::map::Iter<'a, K, V> as core::default::Default>::default;false;false;false;false
<collections::btree::set::Iter<'_, T> as core::default::Default>::default;false;false;false;false
<collections::TryReserveError as core::fmt::Display>::fmt;false;false;true;false
<core::ascii::Char as string::SpecToString>::spec_to_string;false;false;false;false
<collections::vec_deque::iter_mut::IterMut<'_, T> as core::iter::ExactSizeIterator>::is_empty;false;false;true;false
rc::Rc::<T>::new_cyclic;false;false;false;false
<i8 as string::SpecToString>::spec_to_string;false;false;false;false
bstr::<impl core::cmp::PartialEq<&'a core::bstr::ByteStr> for borrow::Cow<'a, core::bstr::ByteStr>>::eq;false;false;true;false
<collections::btree::navigate::LeafRange<collections::btree::node::marker::Immut<'a>, K, V> as core::clone::Clone>::clone;false;false;true;false
<&'a collections::vec_deque::VecDeque<T, A> as core::iter::IntoIterator>::into_iter;false;false;true;false
<core::option::Option<core::num::NonZero<u64>> as vec::is_zero::IsZero>::is_zero;false;false;true;false
<collections::btree::map::Range<'_, K, V> as core::default::Default>::default;false;false;false;false
vec::Vec::<T, A>::from_parts_in;true;true;true;false
bstr::<impl core::cmp::PartialOrd<borrow::Cow<'a, str>> for &'a core::bstr::ByteStr>::partial_cmp;false;false;true;false
collections::binary_heap::BinaryHeap::<T, A>::len;false;false;true;false
collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next_back_unchecked;true;false;true;false
collections::binary_heap::DrainSorted::<'a, T, A>::allocator;false;false;true;false
ffi::c_str::<impl core::convert::TryFrom<ffi::c_str::CString> for string::String>::try_from;false;false;false;false
<rc::UniqueRc<T, A> as core::fmt::Pointer>::fmt;false;false;true;false
vec::partial_eq::<impl core::cmp::PartialEq<[U]> for vec::Vec<T, A>>::eq;false;false;true;false
collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::KV>::split;false;true;true;false
collections::vec_deque::VecDeque::<T, A>::pop_front_if;false;false;true;false
<vec::Vec<T, A> as core::convert::AsMut<[T]>>::as_mut;false;false;true;false
bstr::<impl core::cmp::PartialEq<bstr::ByteString> for &[u8]>::eq;false;false;true;false
collections::vec_deque::VecDeque::<T, A>::retain;false;false;true;false
string::String::len;false;false;true;false
<collections::btree::map::Values<'a, K, V> as core::iter::Iterator>::size_hint;false;false;true;false
slice::<impl core::slice::sort::stable::BufGuard<T> for vec::Vec<T>>::with_capacity;false;false;false;false
<rc::Rc<str> as core::default::Default>::default;false;true;false;false
vec::Vec::<T, A>::try_reserve;false;false;true;false
sync::Arc::<T>::new_cyclic;false;false;false;false
<() as vec::spec_from_elem::SpecFromElem>::from_elem;false;true;false;false
<ffi::c_str::CString as core::convert::From<vec::Vec<core::num::NonZero<u8>>>>::from;false;true;true;false
collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Dying, K, V>::deallocating_next_back_unchecked;true;true;true;false
<collections::btree::map::CursorMut<'_, K, V, A> as core::fmt::Debug>::fmt;false;false;true;false
collections::btree::node::BalancingContext::<'a, K, V>::left_child_len;false;false;true;false
collections::vec_deque::VecDeque::<T, A>::is_empty;false;false;true;false
raw_vec::RawVec::<T, A>::try_with_capacity_in;false;false;false;false
rc::Rc::<[T]>::from_iter_exact;true;true;false;true
boxed::Box::<T, A>::into_pin;false;true;false;false
raw_vec::RawVec::<T, A>::shrink_to_fit;false;false;true;false
<sync::Arc<T> as core::default::Default>::default;false;true;false;false
collections::btree::node::slice_insert;true;true;true;false
alloc::handle_alloc_error;false;false;false;false
<sync::Weak<T, A> as core::ops::Drop>::drop;false;true;true;false
<sync::Arc<T, A> as core::cmp::PartialOrd>::partial_cmp;false;false;true;false
<boxed::Box<F, A> as core::ops::AsyncFnOnce<Args>>::async_call_once;false;true;false;false
collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next_unchecked;true;false;true;false
rc::Weak::<T, A>::as_ptr;false;true;true;false
<&str as string::SpecToString>::spec_to_string;false;false;false;false
string::String::new;false;false;false;false
<string::String as core::iter::Extend<string::String>>::extend;false;false;true;true
collections::vec_deque::VecDeque::<T, A>::range;false;true;true;false
collections::btree::node::NodeRef::<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::LeafOrInternal>::deallocate_and_ascend;true;true;true;false
collections::btree::map::BTreeMap::<K, V, A>::values;false;false;true;false
boxed::convert::<impl core::convert::From<string::String> for boxed::Box<(dyn core::error::Error + core::marker::Send + core::marker::Sync + 'a)>>::from::StringError;false;false;true;false
<collections::binary_heap::IntoIterSorted<T, A> as core::iter::Iterator>::size_hint;false;false;true;false
