fn_name;boxes;closures;coroutines;floats;fn_defs;fn_ptrs;generics;interior_muts;raw_ptrs;recursive_types;mut_refs;simd;unions
<DebugFile as rustc_std_workspace_core::fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
Context::<R>::from_sections;0;0;0;0;0;0;11;0;0;10;0;0;0
Context::<R>::from_dwarf;1;0;0;0;0;0;12;1;1;110;0;0;4
Context::<R>::from_arc_dwarf;1;0;0;0;0;0;12;1;1;110;0;0;4
Context::<R>::find_dwarf_and_unit;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::find_location;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::find_location_range;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::find_frames;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::preload_units;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::parse_lines;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::parse_functions;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::parse_inlined_functions;12;0;0;0;0;0;14;2;1;325;0;0;4
Context::<R>::find_unit;12;0;0;0;0;0;16;2;1;325;0;0;4
RangeAttributes::<R>::for_each_range;1;0;0;0;0;0;18;1;1;267;0;0;4
frame::FrameIter;9;0;0;0;0;0;15;2;1;354;0;0;4
frame::FrameIterState::Location;0;0;0;0;0;0;1;0;0;3;0;0;0
frame::FrameIterState::Frames;9;0;0;0;0;0;15;2;1;352;0;0;4
function::LazyFunctions;4;0;0;0;0;0;3;1;0;44;0;0;0
line::LazyLines;3;0;0;0;0;0;4;1;1;36;0;0;0
